user_id,country,sex,weight,height,years_climbing,occupation,sponsored,number_of_logged_climbs,max_climbing_grade,skill_level
43325,ZAF,0,83,184,8,SANPARKS RANGER,0,4,900,3
43341,USA,0,73,180,11,"STUDENT, CLIMBER",1,336,900,3
43344,NOR,0,68,181,10,CHIROPRACTOR,0,443,950,3
43404,VEN,0,68,175,28,CLIMBING AND MOUNTAIN GUIDE,0,194,550,2
43415,POL,0,73,183,11,RESEARCHER,0,27,800,3
43436,ROM,0,63,167,14,PROGRAMMER,1,112,1000,4
43462,ESP,0,68,192,11,STUDENT,0,95,950,3
43491,HUN,0,68,180,20,INFORMATICS,0,638,1100,4
43492,CZE,0,58,162,12,STUDENT,1,552,1150,4
43533,AUT,0,73,183,15,STUDENT,0,246,1000,4
43563,POL,0,78,187,8,STUDENT,0,376,800,3
43583,ITA,0,73,177,9,ENGINEER,0,47,800,3
43591,AUS,0,58,177,11,ELECTRICAL ENGINEER,0,411,1100,4
43594,BRA,0,73,180,9,ENGINEER,0,80,700,2
43617,ZAF,0,83,188,8,STUDENT,0,3,350,1
43632,ITA,0,68,174,18,STUDENT,0,148,950,3
43635,CHE,0,63,173,11,APPRENTICE,0,58,950,3
43715,BRA,0,63,179,9,LAWYER/CLIMBER (NOT NECESSARILY IN THAT ORDER),0,420,1100,4
43740,USA,0,88,185,10,INTERN,0,37,450,1
43750,ZAF,0,83,192,9,STUDENT,0,39,750,2
43777,BEL,0,88,193,12,CUSTOMER SERVICE AGENT,0,20,700,2
43855,NOR,0,68,174,31,ADVISER,1,214,1150,4
43857,RUS,0,68,176,10,PROGRAMMER,0,31,700,2
43909,FRA,0,68,176,38,INFORMATICIAN,0,169,1000,4
43920,NOR,0,78,180,9,STUDENT,0,159,950,3
43955,FIN,0,78,183,10,CINEMATOGRAPHER,0,8,600,2
43981,SWE,1,53,160,14,NUCLEAR CHEMIST,0,5,600,2
43993,USA,0,63,176,19,CLIMBER,0,173,950,3
44021,DEU,0,78,178,9,ENGINEER,0,2,700,2
44030,BGR,1,43,150,9,STUDENT,0,206,750,2
44042,CAN,0,73,185,16,STUDENT,0,36,950,3
44043,SWE,0,83,180,2020,PERSONAL TRAINER,0,1,350,1
44048,ESP,0,68,188,12,STUDY,0,182,1000,4
44081,ZAF,0,68,176,10,STUDENT,1,42,600,2
44109,ZAF,0,73,185,9,SOFTWARE DEVELOPER,0,82,650,2
44115,USA,0,68,180,11,STUDY ABROAD PEER ADVISER,0,1,450,1
44142,USA,0,78,188,11,DESIGNER,0,1,350,1
44150,ZAF,1,53,168,8,STUDENT,0,87,650,2
44162,BRA,0,78,182,8,ELECTRONIC ENGINEER,0,37,700,2
44183,ESP,0,73,181,12,STUDENT,1,1044,1200,4
44189,USA,0,73,176,8,PHD STUDENT IN MATHEMATICS,0,9,350,1
44190,USA,0,68,172,10,ENGINEER,0,20,850,3
44207,ITA,0,68,178,12,STUDENT,0,31,1000,4
44217,CAN,0,83,193,2020,FUCK UP,0,2,100,1
44274,ZAF,0,73,180,9,STUDENT,0,35,900,3
44326,AUT,1,53,177,11,PUPIL,1,2,500,2
44329,DEU,1,53,165,9,STUDENT,0,14,400,1
44330,ITA,0,68,181,10,STUDENT,0,237,1000,4
44331,USA,0,83,192,9,GRADUATE STUDENT,0,2,300,1
44333,UKR,0,78,185,13,SAFETY,0,3,600,2
44335,SWE,0,73,176,9,STUDENT,0,25,550,2
44340,HUN,0,73,175,9,ENGINEER,0,161,800,3
44371,ITA,0,58,175,10,STUDENT,0,186,950,3
44384,MEX,0,68,180,9,STUDENT,0,164,1150,4
44393,BRA,0,63,173,9,MILITAR,1,17,600,2
44401,ZAF,0,78,174,9,MECHANICAL ENGINEER,0,15,350,1
44411,GBR,0,63,174,13,ROUTE SETTER AND INSTRUCTOR,1,111,1000,4
44431,UKR,1,53,169,23,PROGRAMMER,0,2,900,3
44439,DEU,0,78,187,25,ENGINEER,1,502,850,3
44467,USA,0,73,185,15,NA,1,16,1000,4
44468,ESP,0,63,172,10,ESTUDIANTE,0,39,850,3
44471,AUS,0,78,176,11,DIETITIAN,1,39,850,3
44492,USA,1,43,165,8,DIRT BAG :),0,177,1000,4
44494,SVN,0,98,178,8,SURVEYOR,0,177,400,1
44495,DNK,0,68,176,9,PHD STUDENT,0,18,500,2
44502,BRA,0,63,180,19,ESTUDANTE - CINEMA,0,102,700,2
44510,USA,0,78,180,11,FURNITURE MAKER,1,142,1050,4
44528,SWE,0,68,177,10,WEBB / IT,0,17,600,2
44536,USA,0,78,175,8,MILITARY,0,8,650,2
44590,USA,0,68,168,12,USANA HEALTH SCIENCES DISTRIBUTOR,0,21,850,3
44650,CAN,0,68,170,11,STUDENT/TEACHER,0,376,1000,4
44662,POL,0,63,173,16,DENTIST/ACADEMIC TEACHER,1,29,1100,4
44666,ESP,0,58,169,8,PRODUCT&GRAPHIC DESIGNER,0,2,250,1
44723,ITA,0,58,174,27,MUSICIAN,0,431,1000,4
44735,GRC,1,58,168,19,PROFESSOR,0,42,750,2
44741,ITA,0,73,171,20,GYM MANAGER AND TRAINER,1,2,1000,4
44765,ITA,0,73,183,2020,PHARMACIST,0,106,950,3
44777,NLD,0,73,184,12,STUDENT,0,102,1000,4
44823,USA,0,73,183,10,IT,0,4,400,1
44833,ESP,0,68,178,16,VERTICALES,0,153,1050,4
44836,USA,0,68,182,10,ROUTE SETTER/INSTRUCTOR,1,116,1050,4
44845,BRA,0,58,170,9,STUDY,0,74,950,3
44867,DNK,0,78,172,11,STUDENT - SPORTS SCIENCE,0,152,900,3
44889,ZAF,0,78,189,9,STUDENT,0,34,600,2
44985,ISR,0,73,172,10,TENNIS COACH,0,8,650,2
44992,CAN,0,78,180,8,STUDENT,0,14,600,2
45008,SWE,0,73,179,9,ÖREBRO,0,35,700,2
45011,HKG,0,58,167,12,MANAGER,0,22,1050,4
45041,DEU,0,73,180,11,STUDENT,0,535,1000,4
45078,USA,1,48,157,10,STUDENT,1,9,650,2
45083,POL,0,68,178,35,JACK OF ALL TRADES,0,2,750,2
45098,GRC,1,63,171,8,STUDENT,0,2,350,1
45113,POL,0,78,186,9,STUDENT,0,95,650,2
45129,USA,0,98,20,9,PEASANT COMMANDER,0,354,850,3
45134,ESP,0,63,174,14,ELECTRICISTA,0,804,1150,4
45144,ITA,0,58,168,9,STUDENTE,0,17,550,2
45189,ITA,0,73,180,29,INSEGNANTE EDUCAZIONE FISICA SCUOLA SECONDARIA,0,15,1100,4
45205,NZL,1,58,165,15,TRAVELLER...,0,248,1050,4
45233,GBR,0,73,182,9,WEB DEVELOPER,0,2,300,1
45249,PRT,0,63,177,8,ELECTRONIC ENGINEERING STUDENT,0,30,650,2
45281,ZAF,0,53,152,9,NONE,0,216,1000,4
45299,ITA,0,53,172,12,STUDENTE,1,21,1050,4
45300,ITA,1,40,160,12,STUDENTE,1,37,1050,4
45317,ITA,1,53,165,11,STUDENT,0,39,800,3
45329,NLD,0,83,195,10,STUDENT,0,19,800,3
45335,USA,0,68,180,13,PROGRAMMER,0,4,500,2
45339,SWE,0,73,180,10,WEB DEVELOPER,0,5,400,1
45342,ROM,0,63,173,8,STUDENT,0,75,950,3
45348,NOR,0,98,179,8,EMT/PARAMEDIC,0,6,250,1
45363,USA,0,68,172,8,ENGINEER,0,9,750,2
45421,CHE,0,63,176,9,ELECTRICIAN,0,2,550,2
45429,ITA,1,53,163,18,MANAGER OF A CLIMBING GYM,1,58,1100,4
45508,DEU,0,68,186,9,STUDENT,0,10,500,2
45521,NOR,1,58,167,16,STUDENT,0,5,650,2
45554,NOR,0,68,183,14,ENGINEER,0,285,1050,4
45570,BRA,0,63,182,8,STUDENT,0,39,750,2
45573,USA,0,78,180,11,WRITER,0,24,700,2
45574,DNK,0,78,185,33,STUDENT,0,4,650,2
45581,TWN,0,73,178,19,FREE,0,89,1100,4
45584,USA,0,68,185,2020,POKEMON MASTER,0,87,950,3
45588,TWN,0,58,168,19,FREE CLIMBER,0,54,1150,4
45594,BGR,0,63,173,9,BAR MENAGER,0,4,400,1
45606,PER,0,63,184,9,ESTUDIANTE,0,3,550,2
45641,POL,0,83,188,12,ENGINEER,0,418,1050,4
45646,UKR,0,83,184,9,DIRECTOR OF STRATEGY,0,1,550,2
45651,HND,0,58,170,8,DIPLOMAT,0,1,450,1
45669,ESP,0,73,172,25,CHACHO PORNO...;),1,9,550,2
45680,GBR,0,58,172,8,CLIMBING,1,78,1150,4
45684,USA,0,73,188,9,STUDENT,0,58,750,2
45696,IND,0,58,157,8,SOFTWARE CONSULTANT,0,62,750,2
45704,PRT,1,48,160,11,BUSINESS CONSULTANT,0,12,450,1
45709,USA,0,73,182,2020,SETTER,0,14,950,3
45726,NZL,0,53,167,11,"TREETAMERS, STUDENT",0,80,1050,4
45757,ROM,0,73,180,11,ECONOMIST,0,316,1150,4
45767,DNK,0,68,178,9,SOFTWARE DEVELOPER,0,3,550,2
45769,ITA,1,48,159,9,CLIMBER,1,202,900,3
45770,USA,0,68,185,8,"""NOT V11, GAY RETARDE"" - DANIEL WOODS",1,386,900,3
45832,PRT,0,68,176,8,TRAVEL AGENT,0,127,850,3
45836,NOR,0,83,180,12,SCIENTIST&FARMER,0,7,450,1
45842,CAN,0,63,177,11,HIGH SCHOOL STUDENT,1,2,850,3
45856,MEX,0,68,175,8,ESTUDIANTE,1,45,750,2
45857,FRA,0,68,179,23,WORKING IN A CLIMBING GYM,1,43,1150,4
45893,HRV,0,78,187,9,LAPAN,0,172,600,2
45908,ZAF,0,83,187,8,STUDENT,0,10,600,2
45914,ITA,0,63,178,12,STUDENT,0,58,1050,4
45917,AUS,0,68,172,9,MARINE SCIENTIST,0,127,850,3
45929,ZAF,0,68,178,25,MINE SAFETY INSPECTOR,0,68,1100,4
45942,ZAF,0,78,184,13,PHOTOGRAPHER,0,6,800,3
45958,FRA,0,73,182,22,BRAINSTORMING,0,70,600,2
46032,NOR,0,63,172,26,COCINERO,1,11,1100,4
46052,USA,0,83,192,9,EXERCISE TRAINER AND MOTIVATOR,0,430,500,2
46068,BRA,0,63,183,27,ENGENHEIRO DE MATERIAIS / PESQUISADOR,0,84,1050,4
46074,FRA,0,63,170,17,CORDISTE,0,16,1100,4
46139,MEX,0,68,185,9,ESTUDIANTE,0,39,750,2
46140,ESP,0,78,178,8,PROGRAMMER,0,251,800,3
46141,SWE,0,68,179,9,GARDENER,0,176,800,3
46154,USA,0,68,178,10,POSTDOCTORAL FACULTY AT YAHOO! ANSWERS,0,212,1050,4
46158,BRA,0,78,175,9,ADVOGADO,0,16,1000,4
46174,DEU,1,53,161,10,NURSE,0,130,700,2
46190,ITA,0,58,177,17,STUDENT,1,12,1050,4
46211,MSR,0,73,175,20,PHOTOGRAPHER AND CINEMATOGRAPHER FREELANCE,1,308,1000,4
46232,ITA,0,63,178,10,IDRAULICO,0,151,1100,4
46242,DEU,1,53,165,12,JOINER,0,37,750,2
46283,GBR,0,68,190,10,SETTER/INSTRUCTOR/SARCASTIC NOB,0,25,850,3
46419,USA,0,68,183,11,BIOLOGIST,0,24,950,3
46446,HRV,1,63,170,11,PREEDUCATION STUDENT,0,46,700,2
46463,AUS,0,78,194,12,ENGINEER,0,773,1150,4
46471,MEX,0,63,173,19,CLIMBER,0,16,850,3
46476,SVN,0,68,172,8,COMPUTER PROGRAMMER,0,1413,900,3
46497,GBR,0,63,168,14,MECHANICAL ENGINEER,0,23,850,3
46515,CZE,1,43,158,13,STUDENT,0,1,1000,4
46527,SWE,0,73,180,9,LULEå,0,145,1200,4
46560,ESP,0,63,184,14,CLIMB,0,5,900,3
46602,AUS,0,68,182,10,STUDENT,1,130,1100,4
46629,ITA,1,53,165,8,STUDENT,0,264,550,2
46647,ITA,0,73,183,4,STUDENTE,0,7,800,3
46662,BRA,0,63,175,11,ATLETA,0,327,1050,4
46664,ESP,0,78,186,29,MM,0,9,400,1
46678,CAN,0,63,183,12,STUDENT,0,22,950,3
46708,ESP,0,68,172,8,COOK,0,9,750,2
46715,BRA,0,73,189,13,STUDENT,0,7,750,2
46726,USA,0,73,176,10,STUDENT SUPERVISOR/ ROCK CLIMBING INSTRUCTOR,0,15,500,2
46773,BRA,0,68,177,7,ESTUDANTE,0,47,800,3
46780,GBR,0,68,168,12,STUDENT,0,309,1200,4
46862,SWE,0,68,180,8,INTERACTION DESIGNER,0,4,400,1
46870,BRA,0,73,183,15,FUNFARRãO,1,43,950,3
46873,NZL,1,48,164,8,BAKERY,0,3,400,1
46894,ITA,0,63,170,16,STUDENT,1,292,1300,4
46905,USA,0,58,170,9,STUDENT,0,52,850,3
46916,MEX,0,53,156,10,CADDY,0,1,600,2
46924,ESP,0,73,180,9,ESTUDIANTE,0,146,900,3
46929,POL,0,63,179,9,ENGINEER,0,356,950,3
46934,BRA,0,73,187,2020,BIOLOGIST,0,225,1000,4
46935,ITA,0,73,184,8,MECHANICAL DESIGNER,0,434,800,3
46940,USA,0,78,184,12,STUDENT,0,51,1000,4
46957,USA,0,53,168,13,JERSEY MIKES CREW MEMBER,0,19,950,3
47015,ECU,0,73,35,2020,STUDENT,0,1,1000,4
47022,CHE,0,88,194,11,SALESMAN,0,319,850,3
47039,ITA,0,63,178,8,CLIMBER,0,301,900,3
47044,DEU,0,73,180,24,TEACHER,0,405,950,3
47066,NOR,0,78,182,23,STUDENT,0,8,600,2
47119,ITA,0,68,182,11,STUDENT,0,18,800,3
47128,ESP,0,63,170,10,ESTUDIANTE,1,162,1100,4
47159,MEX,0,73,168,22,SOUND ENGINEER AND CLIMBER,1,111,800,3
47227,USA,0,83,178,10,HEAD DESIGNER AT MUBS APPAREL AND COMPANY,1,159,850,3
47240,USA,0,63,162,24,CHEMICAL ENGINEER,0,34,1000,4
47264,BRA,0,83,183,8,PHD STUDENT - ECOLOGY,0,20,650,2
47276,USA,0,78,193,13,DESIGNER,0,11,850,3
47300,ESP,0,63,187,9,STUDIANT,0,5,550,2
47322,ZAF,0,78,190,8,IT TECHINICIAN,0,62,600,2
47330,ESP,1,58,173,2020,ENFERMERA,0,4,550,2
47344,CAN,0,78,188,25,ARBORIST,0,8,800,3
47356,AUS,0,73,186,14,COWBOY,0,33,1000,4
47398,BRA,0,63,169,8,STUDENT,0,28,700,2
47399,ESP,0,58,180,10,ESTUDIANTE,0,1,900,3
47400,ESP,0,63,180,9,ESTUDIANTE,0,391,1200,4
47405,HRV,0,73,183,10,STUDENT,0,14,550,2
47412,ESP,0,78,180,8,STUDENT,0,11,800,3
47416,ESP,0,53,159,21,IT ENGINEER,1,551,1150,4
47474,ZAF,0,40,115,8,SCHOLAR,0,14,250,1
47498,GBR,0,63,156,50,CLIMBER,1,91,900,3
47510,ESP,0,78,188,12,STUDENT,0,189,900,3
47511,PRT,0,63,176,8,ESTUDANTE,0,5,400,1
47517,USA,0,73,183,14,SERVER,0,116,800,3
47558,ARG,0,68,170,14,ENGEINEER,0,31,800,3
47598,USA,0,68,186,14,MECHANICAL DEISGN ENGINEER,0,28,750,2
47601,ESP,0,73,180,17,STUDENT,0,1,700,2
47609,CHE,0,63,180,11,ARCHITECT / JOURNALIST,0,62,900,3
47610,FRA,0,68,178,9,STUDENT,0,3,600,2
47621,DEU,1,53,160,20,STUDENT,1,57,1100,4
47634,ITA,0,63,175,14,STUDENT,0,1,800,3
47675,BRA,0,78,181,8,STUDENT,1,5,550,2
47679,BRA,0,73,175,8,STUDENT,0,2,250,1
47682,ESP,0,63,177,30,ESCORT,0,5,650,2
47690,RUS,0,68,186,8,STUDENT,0,27,800,3
47723,RUS,0,78,176,24,RESQUER,0,469,1050,4
47728,ESP,0,68,169,22,"ESCALAR,PA K MáS",1,1712,1000,4
47729,USA,0,48,170,9,STUDENT,0,1,550,2
47740,ITA,0,73,185,9,STUDENTE,0,86,900,3
47755,POL,0,78,190,10,GIS SPECIALIST,0,7,450,1
47767,ESP,0,63,167,16,DISFRUTAR DE LA VIDA TODO LO QUE PUEDO,0,284,1000,4
47769,ZAF,0,63,174,8,SELF-EMPOLYED,0,96,800,3
47789,ITA,0,68,174,41,PENSIONATO,1,651,950,3
47815,ESP,0,63,173,9,SANITARIO,1,3,750,2
47818,HRV,0,73,178,2020,STUDENT,0,176,900,3
47825,SWE,0,68,180,14,CROUPIER,0,70,900,3
47863,POL,0,73,177,8,3D ARTIST - CHARACTER ARTIST,0,2,300,1
47866,ESP,0,58,175,11,ESTUDIANTE,1,351,1200,4
47871,USA,0,83,180,8,BEER,0,122,650,2
47882,CAN,0,78,183,11,TEACHER,0,11,600,2
47906,NOR,0,73,183,14,ARTIST/ILLUSTRATOR/THEATRE SCENOGRAPHER.,0,17,800,3
47916,PRT,0,63,169,15,CLIMBING COACH AND PHYSICAL EDUCATER,1,794,1100,4
47937,CAN,1,53,158,11,CLIMBING,1,142,1150,4
47939,USA,0,58,186,9,STUDENT,0,37,1000,4
47976,DEU,0,73,172,2020,STUDENT,1,281,1300,4
47986,PRT,0,68,179,10,ELETRICAL & COMPUTER ENGINEERING,0,43,700,2
47991,SWE,0,68,178,8,LAW SCHOOL,0,4,400,1
47996,ARG,0,73,174,19,PANADERO,1,38,900,3
48010,CHL,0,68,184,31,DESIGNER,0,3,650,2
48016,ESP,0,63,170,10,ESTUDIANTE,1,36,900,3
48044,ESP,0,78,187,13,ENGINEER,0,2,800,3
48051,DEU,0,73,183,10,STUDENT,0,18,800,3
48056,POL,0,63,175,11,STUDENT,0,7,900,3
48080,AUT,0,63,175,2020,MOUNTAIN GUIDE,0,557,1150,4
48099,BEL,1,68,171,8,STUDENT,0,4,300,1
48126,MLT,0,73,184,41,GENERAL MANAGER,0,2,550,2
48128,USA,0,78,182,9,GRADUATE STUDENT,0,8,750,2
48140,BRA,0,68,180,8,DENTISTA,0,1,160,1
48232,USA,0,78,182,9,ROUTESETTER/YOUTH CLIMBING COACH,0,380,1050,4
48236,GBR,0,63,175,15,STUDENT,0,56,1000,4
48263,ESP,0,73,178,7,A,0,13,700,2
48291,USA,0,68,178,8,STUDENT,0,5,600,2
48303,USA,1,58,163,8,BROOKLYN BOULDERS WORKER,0,11,800,3
48316,ROM,0,73,178,11,FILMMAKER,0,10,550,2
48349,ITA,0,63,177,13,STUDENT,1,215,1150,4
48370,USA,0,68,172,9,ROUTESETTER/CLIMBING INSTRUCTOR,0,44,1000,4
48380,ITA,0,63,175,12,STUDENT,0,14,750,2
48399,ESP,0,68,173,8,ESTUDIANTE,0,70,750,2
48405,NOR,1,53,170,12,STUDENT,0,1,160,1
48422,VEN,1,53,151,13,DISEñADORA DE MODAS,1,5,400,1
48427,FRA,0,78,195,2020,INTERNE DANS UN LYCéE,0,2,650,2
48438,USA,0,63,180,10,STUDENT,0,60,1000,4
48479,USA,0,68,175,2020,WRITER,0,253,800,3
48502,USA,0,88,185,14,WEB DEVELOPER,0,712,900,3
48536,USA,0,68,172,9,ROUTESETTER/COACH,0,2,500,2
48557,USA,0,68,175,8,GENERAL MOTORS FAIRFAX ASSEMBLY,1,414,1000,4
48562,BEL,0,73,178,8,STUDENT,0,10,650,2
48573,ZAF,0,100,174,19,ENGINEER,0,2,250,1
48588,ITA,0,63,174,9,STUDENT,0,115,1150,4
48593,RUS,0,73,184,8,STUDENT,0,55,850,3
48641,POL,0,68,186,10,STUDENT,0,532,1100,4
48662,SWE,0,63,175,19,MECHANICAL ENGINEER,0,4,650,2
48667,POL,0,73,182,15,OPERATOR,1,426,1000,4
48672,USA,1,68,167,9,SALES REP,0,21,500,2
48675,AUT,0,73,189,9,STUDENT,0,295,1000,4
48684,BEL,0,53,172,8,STUDENT,0,198,1000,4
48696,BEL,0,53,167,8,STUDENT,1,68,750,2
48704,CZE,0,63,175,17,AIR/OCEAN TRANSPORT COORDINATOR,0,7,1050,4
48708,GBR,0,73,185,10,STUDENT,0,33,900,3
48731,DEU,0,83,190,26,PHARMACIST,0,238,1050,4
48746,USA,0,78,170,8,ANIMATOR,0,21,500,2
48836,DEU,0,68,179,21,TEACHER,0,30,750,2
48845,DEU,0,68,178,9,WERKZEUGMECHANIKER,0,203,900,3
48854,BRA,1,48,162,8,MATHEMATICS PROFESSOR,0,30,700,2
48909,NZL,0,78,188,8,BIOLOGIST,0,9,650,2
48912,FRA,0,58,168,19,COMPUTING INGENEER,0,54,1000,4
48914,GBR,0,73,178,10,ARBORIST,0,4,750,2
48942,GBR,0,73,183,16,ENGINEER,0,10,800,3
48952,DNK,1,73,168,8,SW ENGINEER,0,98,700,2
49007,PRT,0,73,180,9,BI IT CONSULTANT,0,75,700,2
49012,ITA,0,68,175,10,STUDENTE,0,45,1100,4
49036,AUS,0,43,167,10,STUDENT,1,9,950,3
49041,GBR,0,63,176,10,LIFT ENGINEER,0,6,750,2
49054,USA,0,83,191,8,STUDENT,0,35,1000,4
49102,USA,0,88,177,11,SOFTWARE ENGINEER,0,10,600,2
49107,USA,0,83,177,15,MISSIONS PASTOR,0,16,750,2
49152,GBR,0,73,188,8,CLIMBING INSTRUCTOR,1,114,1150,4
49189,AUS,0,68,190,8,STUDENT,0,66,1000,4
49203,ESP,0,73,183,12,SOCIAL WORKER,0,311,1000,4
49208,AUT,0,63,178,2020,BOULDERING,1,28,850,3
49250,ITA,0,73,177,9,STUDENT,0,2,550,2
49305,AUT,0,88,192,8,MOUNTAIN GUIDE (ANWäRTER),0,186,1050,4
49349,USA,0,78,183,19,ATTORNEY,0,322,950,3
49395,ITA,1,53,165,8,DESIGNER,0,281,850,3
49409,ESP,0,78,189,10,ESTUDIANTE,1,221,1000,4
49411,USA,0,48,157,15,STUDENT,0,76,1000,4
49434,POL,0,58,176,13,STUDENT,0,82,750,2
49440,USA,0,78,180,12,"ROUTE SETTER, COACH, AND MANAGER AT PLANET ROCK CLIMBING GYM",1,212,1000,4
49454,AUS,0,58,158,9,SCHOOL KID,0,71,950,3
49504,ITA,0,78,176,31,COMMERCIANTE,1,238,1150,4
49524,ESP,0,63,173,20,OPERADOR DE CáMARA,0,103,750,2
49535,USA,1,100,255,8,PROFESSIONAL,0,47,500,2
49548,ITA,0,63,175,7,STUDENT,0,15,800,3
49556,FRA,0,63,175,14,ETUDIANT,0,900,1100,4
49557,FRA,1,40,86,8,"SLEEPING, CLIMBING AND EATING",1,9,900,3
49583,ESP,0,78,184,8,SOLDIER,0,5,500,2
49585,ITA,0,53,167,8,STUDENT,1,22,750,2
49607,USA,0,68,172,8,SLANGN WEIGHT ON THE BLOCK.,0,48,750,2
49632,CAN,0,63,187,14,ROPE ACCESS AND ATHLETE,0,110,1150,4
49665,SVN,0,83,183,7,IT ENGINEER,1,81,600,2
49668,RUS,0,68,175,32,AUTOMOTIVE ENGINEERING,0,165,1000,4
49676,NOR,0,83,188,8,BANKER,0,17,550,2
49702,USA,0,68,175,9,ELECTRICAL ENGINEER,0,83,950,3
49717,SVN,0,78,188,8,VFX ARTIST,0,12,800,3
49754,PRT,0,68,180,9,CLIMBING,0,34,550,2
49764,GBR,0,68,184,19,STUDENT,1,136,1200,4
49783,AUS,0,68,176,12,BJR CLIMBING EQUIPMENT,0,6,900,3
49843,ESP,0,63,170,8,GRUISTA,0,21,850,3
49848,ESP,0,48,178,9,ESTUDIANTE,0,42,850,3
49898,USA,0,73,185,13,ENTREPRENEUR...,0,88,1050,4
49905,AUT,0,53,168,12,FREELANCER,0,7,850,3
49909,ITA,0,63,170,8,STUDENT,0,136,1000,4
49922,POL,1,58,176,8,INTERIOR ARCHITECT,0,101,550,2
49925,ESP,0,63,178,8,PROYECTO DE AVIóNICO,0,276,1050,4
49972,AUS,0,68,185,2020,SELF EMPLOYED,1,11,750,2
49993,ITA,0,63,180,10,ADR3NALIN3,1,47,900,3
50016,ZAF,0,68,177,15,ROPE ACCESS TECH,0,5,650,2
50017,USA,0,68,180,9,CLIMBING WALL INSTALATION SPECIALIST,0,6,950,3
50049,POL,0,63,174,8,STUDENT,0,22,700,2
50090,ESP,0,63,171,37,ESCALADOR Y TRABAJADOR EVENTUAL,0,6,700,2
50104,NOR,0,68,174,8,STUDENT,0,26,800,3
50106,BRA,0,78,173,7,VETERINARIAN,0,5,600,2
50110,USA,0,73,175,9,STUDENT,0,150,950,3
50118,USA,0,68,176,8,STUDENT,0,13,800,3
50170,SVN,0,78,183,27,ARCHITECT,0,44,600,2
50187,AUS,0,73,180,11,OUTDOOR EDUCATION TEACHER,0,361,900,3
50249,ZAF,0,78,176,7,SAB,0,17,800,3
50262,SVN,0,73,183,11,/,0,291,900,3
50270,USA,0,78,184,2020,WILDERNESS THERAPY GUIDE,0,113,900,3
50290,NOR,0,68,170,7,MARKETING MANAGER,0,117,850,3
50312,UKR,0,43,160,10,PUPIL,0,24,900,3
50342,ITA,1,63,172,9,STUDENT,1,13,600,2
50381,BRA,0,68,255,9,ESTUDANTE,0,2,800,3
50397,AUS,0,58,172,10,NURSERY,0,3,300,1
50401,CHE,0,63,175,10,TRAINEE,1,4,900,3
50409,ESP,0,73,181,7,DISSENY - MARQUETING,0,64,700,2
50412,NOR,0,78,173,10,IT-CONSULTANT,0,1,550,2
50420,USA,0,68,180,9,NETWORK ENGINEER,0,156,950,3
50427,USA,1,48,159,9,GUANGXI NORMAL UNIVERSITY,1,251,950,3
50428,USA,1,40,153,11,STUDENT,0,10,900,3
50456,USA,0,68,177,8,WRITER,0,1,600,2
50508,DEU,0,73,183,7,ENGINEER,0,1,1050,4
50521,FRA,0,68,181,17,éTUDIANT,0,51,900,3
50568,ITA,0,63,180,8,STUDENT,1,126,1000,4
50604,ESP,0,88,186,7,ROTULISTA,0,81,500,2
50619,UKR,1,53,167,11,HTTP://BORASH.LIVEJOURNAL.COM/,0,18,700,2
50638,CHE,0,88,190,7,STUDENT,0,97,550,2
50643,POL,0,73,186,8,MD,0,65,600,2
50654,FRA,0,78,180,9,MECHANICAL ENGINEERING,0,205,750,2
50673,ESP,0,73,180,8,STUDENT,0,147,800,3
50674,BRA,0,63,170,34,INDUSTRIAL CLIMBING,0,3,1050,4
50698,ESP,0,43,154,8,STUDENT,0,9,550,2
50707,ESP,0,68,180,7,STUDENT,0,144,800,3
50735,AUT,0,63,168,10,WORKING HARD/BEING A FATHER,0,974,1000,4
50755,ESP,0,48,156,8,MONO,0,45,700,2
50779,CHE,0,68,181,10,STUDENT,1,314,1050,4
50787,CHE,0,73,176,9,MéCANICIEN,0,119,900,3
50801,USA,0,73,177,9,SCREENPRINTER,0,379,1050,4
50837,FRA,0,58,165,12,TEACHING COMPUTERS,0,21,950,3
50843,ITA,0,68,178,9,DOCTOR,0,506,950,3
50877,FRA,0,63,180,15,TRAVELLER,0,233,950,3
50928,ESP,1,58,167,7,NURSE,0,1,300,1
50950,BRA,0,63,179,8,INDUSTRIAL,0,180,900,3
50971,GBR,0,58,181,9,STUDENT,0,13,900,3
50973,BGR,0,83,180,9,DEVELOPER,0,9,400,1
50983,ITA,0,63,182,8,MASTER DEGREE STUDENT @ UNITS,0,3,400,1
50995,AUT,0,68,179,21,KONSTRUKTEUR,1,244,1100,4
51002,USA,1,53,165,22,RESTORATION ECOLOGIST/MANAGER,1,232,1000,4
51042,USA,0,53,162,8,STUDENT,1,682,1200,4
51100,IND,0,58,168,8,RESEARCHER,0,154,850,3
51109,POL,1,63,173,20,BUSINESS DEVELOPEMENT CONSULTANT,0,28,950,3
51112,BEL,0,83,180,8,ENGINEER,0,8,500,2
51135,CAN,0,68,178,18,LIVING,0,107,1150,4
51148,USA,0,83,185,10,HIGH SCHOOL TEACHER,0,16,700,2
51151,USA,0,63,175,33,PHOTOGRAPHY,0,171,1200,4
51200,AUS,1,43,161,17,PERFORMER/OCCUPATIONAL THERAPIST,1,59,950,3
51215,BRA,0,73,180,20,COMPUTERING ENGINEER,0,170,1050,4
51227,DEU,0,63,177,14,STUDENT,0,280,1150,4
